Date,Ticker,Sector,Close,Adj Close,Volume,DailyReturn
2021-04-19,AAPL,Technology,134.83999633789062,131.21267700195312,94264200,0.0050688504831701
2021-04-20,AAPL,Technology,133.11000061035156,129.52923583984375,94812300,-0.0128298667520083
2021-04-21,AAPL,Technology,133.5,129.90867614746094,68847100,0.002929379650524
2021-04-22,AAPL,Technology,131.94000244140625,128.39071655273438,84566500,-0.0116848207505672
2021-04-23,AAPL,Technology,134.32000732421875,130.70669555664062,78657500,0.0180385238597449
2021-04-26,AAPL,Technology,134.72000122070312,131.0958709716797,66905100,0.0029774711492909
2021-04-27,AAPL,Technology,134.38999938964844,130.77474975585938,66015800,-0.0024495143396978
2021-04-28,AAPL,Technology,133.5800018310547,129.986572265625,107760100,-0.0060269852682249
2021-04-29,AAPL,Technology,133.47999572753906,129.88926696777344,151101000,-0.0007485796121519
2021-04-30,AAPL,Technology,131.4600067138672,127.9236297607422,109839500,-0.0151331765350475
2021-05-03,AAPL,Technology,132.5399932861328,128.97451782226562,75135100,0.0082149643774878
2021-05-04,AAPL,Technology,127.8499984741211,124.41070556640624,137564700,-0.035385379475879
2021-05-05,AAPL,Technology,128.10000610351562,124.65398406982422,84000900,0.0019554466981792
2021-05-06,AAPL,Technology,129.74000549316406,126.24987030029295,78128300,0.0128025288752489
2021-05-07,AAPL,Technology,130.2100067138672,126.92249298095705,78973300,0.005327709874586
2021-05-10,AAPL,Technology,126.8499984741211,123.64728546142578,88071200,-0.0258047840269152
2021-05-11,AAPL,Technology,125.91000366210938,122.73102569580078,126142800,-0.007410269964324
2021-05-12,AAPL,Technology,122.7699966430664,119.67030334472656,112172300,-0.024938456545295
2021-05-13,AAPL,Technology,124.97000122070312,121.81475067138672,105861300,0.0179196280674811
2021-05-14,AAPL,Technology,127.4499969482422,124.2321319580078,81918000,0.0198447336902762
2021-05-17,AAPL,Technology,126.2699966430664,123.08193969726562,74244600,-0.0092584119954647
2021-05-18,AAPL,Technology,124.8499984741211,121.69776916503906,63342900,-0.0112459271898955
2021-05-19,AAPL,Technology,124.69000244140624,121.54182434082033,92612000,-0.001281410705296
2021-05-20,AAPL,Technology,127.30999755859376,124.0956802368164,76857100,0.021012157007243
2021-05-21,AAPL,Technology,125.43000030517578,122.2631378173828,79295400,-0.0147671733289708
2021-05-24,AAPL,Technology,127.0999984741211,123.89096069335938,63092900,0.0133140937247002
2021-05-25,AAPL,Technology,126.9000015258789,123.6960220336914,72009500,-0.0015734695943674
2021-05-26,AAPL,Technology,126.8499984741211,123.64728546142578,56575900,-0.0003940027453134
2021-05-27,AAPL,Technology,125.27999877929688,122.11692810058594,94625600,-0.0123767970734567
2021-05-28,AAPL,Technology,124.61000061035156,121.46383666992188,71311100,-0.0053480827009185
2021-06-01,AAPL,Technology,124.27999877929688,121.14216613769533,67637100,-0.0026482823286793
2021-06-02,AAPL,Technology,125.05999755859376,121.9024658203125,59278900,0.0062760945000188
2021-06-03,AAPL,Technology,123.54000091552734,120.4208526611328,76229200,-0.0121540868694456
2021-06-04,AAPL,Technology,125.88999938964844,122.71151733398438,75169300,0.0190221595531927
2021-06-07,AAPL,Technology,125.9000015258789,122.72126770019533,71057600,7.945762893979413e-05
2021-06-08,AAPL,Technology,126.73999786376952,123.54004669189452,74403800,0.006671858978017
2021-06-09,AAPL,Technology,127.12999725341795,123.92020416259766,56877900,0.0030772003158721
2021-06-10,AAPL,Technology,126.11000061035156,122.92594146728516,71186400,-0.0080234107265342
2021-06-11,AAPL,Technology,127.3499984741211,124.1346435546875,53522400,0.0098327665663966
2021-06-14,AAPL,Technology,130.47999572753906,127.18562316894533,96906500,0.0245779866674666
2021-06-15,AAPL,Technology,129.63999938964844,126.36682891845705,62746300,-0.0064377893514006
2021-06-16,AAPL,Technology,130.14999389648438,126.86397552490234,91815000,0.0039341543243607
2021-06-17,AAPL,Technology,131.7899932861328,128.46253967285156,96721700,0.0126006152758111
2021-06-18,AAPL,Technology,130.4600067138672,127.1661605834961,108953300,-0.0100914950977685
2021-06-21,AAPL,Technology,132.3000030517578,128.95968627929688,79663300,0.0141037968557931
2021-06-22,AAPL,Technology,133.97999572753906,130.59725952148438,74783600,0.0126983345682223
2021-06-23,AAPL,Technology,133.6999969482422,130.32431030273438,60214200,-0.0020900072463243
2021-06-24,AAPL,Technology,133.41000366210938,130.0416717529297,68711000,-0.0021687323658045
2021-06-25,AAPL,Technology,133.11000061035156,129.7492218017578,70783700,-0.0022488941216282
2021-06-28,AAPL,Technology,134.77999877929688,131.37704467773438,62111300,0.0125459162943089
2021-06-29,AAPL,Technology,136.3300018310547,132.887939453125,64556100,0.0115004472744597
2021-06-30,AAPL,Technology,136.9600067138672,133.5020294189453,63261400,0.0046211113540286
2021-07-01,AAPL,Technology,137.27000427246094,133.80418395996094,52485800,0.0022632954894448
2021-07-02,AAPL,Technology,139.9600067138672,136.42630004882812,78852600,0.01959666739309
2021-07-06,AAPL,Technology,142.02000427246094,138.43426513671875,108181800,0.0147183137501489
2021-07-07,AAPL,Technology,144.57000732421875,140.91993713378906,104911600,0.0179556123234045
2021-07-08,AAPL,Technology,143.24000549316406,139.62347412109375,105575500,-0.0091999970981001
2021-07-09,AAPL,Technology,145.11000061035156,141.4462432861328,99890800,0.0130548904939737
2021-07-12,AAPL,Technology,144.5,140.8516845703125,76299700,-0.0042034252872844
2021-07-13,AAPL,Technology,145.63999938964844,141.962890625,100827100,0.0078891925082571
2021-07-14,AAPL,Technology,149.14999389648438,145.38424682617188,127050800,0.024100355988168
2021-07-15,AAPL,Technology,148.47999572753906,144.73118591308594,106820300,-0.0044919647578238
2021-07-16,AAPL,Technology,146.38999938964844,142.69393920898438,93251400,-0.0140760727637855
2021-07-19,AAPL,Technology,142.4499969482422,138.85340881347656,121434600,-0.0269144605355881
2021-07-20,AAPL,Technology,146.14999389648438,142.45999145507812,96350000,0.0259740302555073
2021-07-21,AAPL,Technology,145.39999389648438,141.72891235351562,74993500,-0.0051318204788256
2021-07-22,AAPL,Technology,146.8000030517578,143.09359741210938,77338200,0.0096288402693009
2021-07-23,AAPL,Technology,148.55999755859375,144.80914306640625,71447400,0.0119889756447739
2021-07-26,AAPL,Technology,148.99000549316406,145.2283172607422,72434100,0.0028946666312616
2021-07-27,AAPL,Technology,146.77000427246094,143.06431579589844,104818600,-0.0149006853873994
2021-07-28,AAPL,Technology,144.97999572753906,141.31951904296875,118931200,-0.012195890660945
2021-07-29,AAPL,Technology,145.63999938964844,141.962890625,56699500,0.0045526024033213
2021-07-30,AAPL,Technology,145.86000061035156,142.17726135253906,70440600,0.0015100476370639
2021-08-02,AAPL,Technology,145.52000427246094,141.84588623046875,62880000,-0.0023307181395809
2021-08-03,AAPL,Technology,147.36000061035156,143.63946533203125,64786600,0.0126445619906687
2021-08-04,AAPL,Technology,146.9499969482422,143.23980712890625,56368300,-0.002782370445345
2021-08-05,AAPL,Technology,147.05999755859375,143.34701538085938,46397700,0.0007484529203298
2021-08-06,AAPL,Technology,146.13999938964844,142.66366577148438,54126800,-0.0047671003652179
2021-08-09,AAPL,Technology,146.08999633789062,142.61488342285156,48908700,-0.000341939542693
2021-08-10,AAPL,Technology,145.60000610351562,142.13653564453125,69023100,-0.0033541224228471
2021-08-11,AAPL,Technology,145.86000061035156,142.39028930664062,48493500,0.0017852810395209
2021-08-12,AAPL,Technology,148.88999938964844,145.34823608398438,72282600,0.0207735147652783
2021-08-13,AAPL,Technology,149.10000610351562,145.5532684326172,59375000,0.0014106283925892
2021-08-16,AAPL,Technology,151.1199951171875,147.5251922607422,103296000,0.0135477811619042
2021-08-17,AAPL,Technology,150.19000244140625,146.61734008789062,92229700,-0.0061538789337551
2021-08-18,AAPL,Technology,146.36000061035156,142.87844848632812,86326000,-0.0255010191790493
2021-08-19,AAPL,Technology,146.6999969482422,143.21035766601562,86960300,0.0023230178043209
2021-08-20,AAPL,Technology,148.19000244140625,144.66493225097656,60549600,0.0101569090997817
2021-08-23,AAPL,Technology,149.7100067138672,146.1487579345703,60131800,0.0102569825354736
2021-08-24,AAPL,Technology,149.6199951171875,146.06088256835938,48606400,-0.0006012734384666
2021-08-25,AAPL,Technology,148.36000061035156,144.8308868408203,58991300,-0.0084211166323974
2021-08-26,AAPL,Technology,147.5399932861328,144.03038024902344,48597200,-0.0055271814545794
2021-08-27,AAPL,Technology,148.60000610351562,145.0651397705078,55802400,0.0071843143071295
2021-08-30,AAPL,Technology,153.1199951171875,149.47764587402344,90956700,0.0304174118640507
2021-08-31,AAPL,Technology,151.8300018310547,148.21832275390625,86453100,-0.0084248257507247
2021-09-01,AAPL,Technology,152.50999450683594,148.88217163085938,80313700,0.0044788583801163
2021-09-02,AAPL,Technology,153.64999389648438,149.99502563476562,71115500,0.0074747297928019
2021-09-03,AAPL,Technology,154.3000030517578,150.62954711914062,57808700,0.0042302835156684
2021-09-07,AAPL,Technology,156.69000244140625,152.96270751953125,82278300,0.0154893939802209
2021-09-08,AAPL,Technology,155.11000061035156,151.42031860351562,74420200,-0.0100834310599443
2021-09-09,AAPL,Technology,154.07000732421875,150.405029296875,57305700,-0.0067051061310938
2021-09-10,AAPL,Technology,148.97000122070312,145.42633056640625,140893200,-0.0331019431580417
2021-09-13,AAPL,Technology,149.5500030517578,145.9925537109375,102404300,0.0038935393771259
2021-09-14,AAPL,Technology,148.1199951171875,144.5965576171875,109296300,-0.0095621047667543
2021-09-15,AAPL,Technology,149.02999877929688,145.48492431640625,83281300,0.0061437610539156
2021-09-16,AAPL,Technology,148.7899932861328,145.25059509277344,68034100,-0.0016106770150505
2021-09-17,AAPL,Technology,146.05999755859375,142.5856170654297,129868800,-0.0183474499752761
2021-09-20,AAPL,Technology,142.94000244140625,139.53977966308594,123478900,-0.0213614631337329
2021-09-21,AAPL,Technology,143.42999267578125,140.01815795898438,75834000,0.0034282574979942
2021-09-22,AAPL,Technology,145.85000610351562,142.38058471679688,76404300,0.0168722885106411
2021-09-23,AAPL,Technology,146.8300018310547,143.33726501464844,64838200,0.0067191766332077
2021-09-24,AAPL,Technology,146.9199981689453,143.4251251220703,53477900,0.0006129606799243
2021-09-27,AAPL,Technology,145.3699951171875,141.91197204589844,74150700,-0.0105501255437917
2021-09-28,AAPL,Technology,141.91000366210938,138.5343017578125,108972300,-0.0238011651828324
2021-09-29,AAPL,Technology,142.8300018310547,139.43238830566406,74602000,0.0064827738434167
2021-09-30,AAPL,Technology,141.5,138.13401794433594,89056700,-0.0093118275969126
2021-10-01,AAPL,Technology,142.64999389648438,139.25668334960938,94639600,0.0081273637151844
2021-10-04,AAPL,Technology,139.13999938964844,135.83018493652344,98322000,-0.0246056299106562
2021-10-05,AAPL,Technology,141.11000061035156,137.75332641601562,80861100,0.0141584249509114
2021-10-06,AAPL,Technology,142.0,138.62217712402344,83221100,0.0063072938462762
2021-10-07,AAPL,Technology,143.2899932861328,139.8814697265625,61732700,0.0090843516431891
2021-10-08,AAPL,Technology,142.89999389648438,139.50070190429688,58773200,-0.0027220747895339
2021-10-11,AAPL,Technology,142.80999755859375,139.41287231445312,64452200,-0.0006295996267029
2021-10-12,AAPL,Technology,141.50999450683594,138.14382934570312,73035900,-0.0091027675399126
2021-10-13,AAPL,Technology,140.91000366210938,137.55809020996094,78762700,-0.004240067316191
2021-10-14,AAPL,Technology,143.75999450683594,140.34027099609375,69907100,0.0202254973290647
2021-10-15,AAPL,Technology,144.83999633789062,141.39456176757812,67940300,0.0075123894517328
2021-10-18,AAPL,Technology,146.5500030517578,143.06393432617188,85589200,0.0118064834865279
2021-10-19,AAPL,Technology,148.75999450683594,145.2213134765625,76378900,0.0150798253980071
2021-10-20,AAPL,Technology,149.25999450683594,145.70945739746094,58418800,0.0033613793265767
2021-10-21,AAPL,Technology,149.47999572753906,145.9242401123047,61421000,0.0014740478667618
2021-10-22,AAPL,Technology,148.69000244140625,145.1529998779297,58883400,-0.0052852098717899
2021-10-25,AAPL,Technology,148.63999938964844,145.10418701171875,50720600,-0.0003362856176034
2021-10-26,AAPL,Technology,149.32000732421875,145.7680206298828,60893400,0.0045748756933556
2021-10-27,AAPL,Technology,148.85000610351562,145.3092041015625,56094900,-0.003147580150555
2021-10-28,AAPL,Technology,152.57000732421875,148.9407501220703,100077900,0.0249918512936702
2021-10-29,AAPL,Technology,149.8000030517578,146.2366180419922,124953200,-0.0181557570903989
2021-11-01,AAPL,Technology,148.9600067138672,145.4165802001953,74588300,-0.0056076094536143
2021-11-02,AAPL,Technology,150.02000427246094,146.4513397216797,69122000,0.0071158290207335
2021-11-03,AAPL,Technology,151.49000549316406,147.8863983154297,54511500,0.0097988765174645
2021-11-04,AAPL,Technology,150.9600067138672,147.36903381347656,60394600,-0.0034983913858638
2021-11-05,AAPL,Technology,151.27999877929688,147.89694213867188,65463900,0.0035822201688822
2021-11-08,AAPL,Technology,150.44000244140625,147.07571411132812,55020900,-0.0055527045756885
2021-11-09,AAPL,Technology,150.80999755859375,147.43743896484375,56787900,0.0024594465218221
2021-11-10,AAPL,Technology,147.9199981689453,144.612060546875,65187100,-0.0191632358633309
2021-11-11,AAPL,Technology,147.8699951171875,144.5631866455078,41000000,-0.0003379655969382
2021-11-12,AAPL,Technology,149.99000549316406,146.6357879638672,63804000,0.0143369924698859
2021-11-15,AAPL,Technology,150.0,146.6455535888672,59222800,6.659782809914638e-05
2021-11-16,AAPL,Technology,151.0,147.62315368652344,59256200,0.0066664148603989
2021-11-17,AAPL,Technology,153.49000549316406,150.0575408935547,88807000,0.0164905514225814
2021-11-18,AAPL,Technology,157.8699951171875,154.33953857421875,137827700,0.0285357047381014
2021-11-19,AAPL,Technology,160.5500030517578,156.9596405029297,117305600,0.0169762197873293
2021-11-22,AAPL,Technology,161.02000427246094,157.41912841796875,117467900,0.0029274271625927
2021-11-23,AAPL,Technology,161.41000366210938,157.80039978027344,96041900,0.0024220141868169
2021-11-24,AAPL,Technology,161.94000244140625,158.31857299804688,69463600,0.0032837256337434
2021-11-26,AAPL,Technology,156.80999755859375,153.30325317382812,76959800,-0.0316786573378261
2021-11-29,AAPL,Technology,160.24000549316406,156.6565704345703,88748200,0.0218737514783193
2021-11-30,AAPL,Technology,165.3000030517578,161.6034393310547,174048100,0.0315777939141754
2021-12-01,AAPL,Technology,164.77000427246094,161.0852508544922,152052500,-0.0032065436150833
2021-12-02,AAPL,Technology,163.75999450683594,160.09783935546875,136739200,-0.0061297449256565
2021-12-03,AAPL,Technology,161.83999633789062,158.22076416015625,118023100,-0.0117245504553299
2021-12-06,AAPL,Technology,165.32000732421875,161.6229705810547,107497000,0.0215029072761563
2021-12-07,AAPL,Technology,171.17999267578125,167.35189819335938,120405400,0.0354462462341118
2021-12-08,AAPL,Technology,175.0800018310547,171.16468811035156,116998900,0.0227830694372337
2021-12-09,AAPL,Technology,174.55999755859375,170.6563262939453,108923700,-0.0029700157317408
2021-12-10,AAPL,Technology,179.4499969482422,175.43698120117188,115402700,0.0280133471231074
2021-12-13,AAPL,Technology,175.74000549316406,171.80995178222656,153237000,-0.0206742580390518
2021-12-14,AAPL,Technology,174.3300018310547,170.43148803710938,139380400,-0.0080231891739567
2021-12-15,AAPL,Technology,179.3000030517578,175.2903289794922,131063300,0.0285090566205985
2021-12-16,AAPL,Technology,172.25999450683594,168.4077606201172,150185800,-0.0392638224792207
2021-12-17,AAPL,Technology,171.13999938964844,167.31283569335938,195432700,-0.0065016298698233
2021-12-20,AAPL,Technology,169.75,165.9539031982422,107499100,-0.008122105452852
2021-12-21,AAPL,Technology,172.99000549316406,169.1214141845703,91185900,0.0190866916974188
2021-12-22,AAPL,Technology,175.63999938964844,171.71217346191406,92135300,0.0153189310167209
2021-12-23,AAPL,Technology,176.27999877929688,172.337890625,68356600,0.0036439883700192
2021-12-27,AAPL,Technology,180.3300018310547,176.29725646972656,74919600,0.0229744360359032
2021-12-28,AAPL,Technology,179.2899932861328,175.28053283691406,79144300,-0.0057670984402816
2021-12-29,AAPL,Technology,179.3800048828125,175.3685302734375,62348900,0.0005020377054953
2021-12-30,AAPL,Technology,178.1999969482422,174.21495056152344,59773000,-0.0065780314752902
2021-12-31,AAPL,Technology,177.57000732421875,173.59901428222656,64062300,-0.0035354961058831
2022-01-03,AAPL,Technology,182.009994506836,177.93972778320312,104487900,0.0250042520052544
2022-01-04,AAPL,Technology,179.6999969482422,175.68138122558594,99310400,-0.0126916377008775
2022-01-05,AAPL,Technology,174.9199981689453,171.00828552246094,94537600,-0.0265998347151223
2022-01-06,AAPL,Technology,172.0,168.15357971191406,96904000,-0.0166933771765809
2022-01-07,AAPL,Technology,172.1699981689453,168.31976318359375,86709100,0.0009882838769439
2022-01-10,AAPL,Technology,172.19000244140625,168.33932495117188,106765600,0.0001162178891422
2022-01-11,AAPL,Technology,175.0800018310547,171.16468811035156,76138300,0.016783738202581
2022-01-12,AAPL,Technology,175.52999877929688,171.60462951660156,74805200,0.0025702813536303
2022-01-13,AAPL,Technology,172.19000244140625,168.33932495117188,84505800,-0.0190280680342239
2022-01-14,AAPL,Technology,173.07000732421875,169.19964599609375,80440800,0.0051106361818393
2022-01-18,AAPL,Technology,169.8000030517578,166.00277709960938,90956700,-0.01889406374147
2022-01-19,AAPL,Technology,166.22999572753906,162.51260375976562,94815000,-0.0210247888669324
2022-01-20,AAPL,Technology,164.50999450683594,160.83103942871094,91420500,-0.0103472856390908
2022-01-21,AAPL,Technology,162.41000366210938,158.77801513671875,122848900,-0.0127650999414338
2022-01-24,AAPL,Technology,161.6199951171875,158.00570678710938,162294600,-0.0048640761061559
2022-01-25,AAPL,Technology,159.77999877929688,156.20687866210938,115798400,-0.01138457693445
2022-01-26,AAPL,Technology,159.69000244140625,156.11888122558594,108275300,-0.0005633390621279
2022-01-27,AAPL,Technology,159.22000122070312,155.6593780517578,121954600,-0.0029432902043677
2022-01-28,AAPL,Technology,170.3300018310547,166.52090454101562,179935700,0.0697775272213041
2022-01-31,AAPL,Technology,174.77999877929688,170.87142944335938,115541600,0.0261259985005195
2022-02-01,AAPL,Technology,174.61000061035156,170.70521545410156,86213900,-0.0009727430138513
2022-02-02,AAPL,Technology,175.83999633789062,171.90771484375,84914300,0.0070443037516434
2022-02-03,AAPL,Technology,172.89999389648438,169.03341674804688,89418100,-0.0167200064192326
2022-02-04,AAPL,Technology,172.38999938964844,168.74957275390625,82465400,-0.001679218225611
2022-02-07,AAPL,Technology,171.66000366210938,168.03500366210938,77251200,-0.0042344942279585
2022-02-08,AAPL,Technology,174.8300018310547,171.13809204101562,74829200,0.0184669164833419
2022-02-09,AAPL,Technology,176.27999877929688,172.55746459960938,71285000,0.008293726672222
2022-02-10,AAPL,Technology,172.1199951171875,168.48526000976562,90865900,-0.0235991215986663
2022-02-11,AAPL,Technology,168.63999938964844,165.0787811279297,98670700,-0.020218260526995
2022-02-14,AAPL,Technology,168.8800048828125,165.31370544433594,86185500,0.0014231042584702
2022-02-15,AAPL,Technology,172.7899932861328,169.14112854003906,62527400,0.0231524850611486
2022-02-16,AAPL,Technology,172.5500030517578,168.90618896484375,61177400,-0.0013890150622927
2022-02-17,AAPL,Technology,168.8800048828125,165.31370544433594,69589300,-0.0212691053094303
2022-02-18,AAPL,Technology,167.3000030517578,163.76707458496094,82772700,-0.0093557328185095
2022-02-22,AAPL,Technology,164.32000732421875,160.8500213623047,91162800,-0.01781220816241
2022-02-23,AAPL,Technology,160.07000732421875,156.68978881835938,90009200,-0.0258640471957081
2022-02-24,AAPL,Technology,162.74000549316406,159.30335998535156,141147500,0.0166799073934673
2022-02-25,AAPL,Technology,164.85000610351562,161.36880493164062,91974200,0.012965482626851
2022-02-28,AAPL,Technology,165.1199951171875,161.6331024169922,95056600,0.0016378474480462
2022-03-01,AAPL,Technology,163.1999969482422,159.7536163330078,83474400,-0.0116281012730643
2022-03-02,AAPL,Technology,166.55999755859375,163.04270935058594,79724800,0.0205885356029873
2022-03-03,AAPL,Technology,166.22999572753906,162.71966552734375,76678400,-0.0019813447932072
2022-03-04,AAPL,Technology,163.1699981689453,159.7242889404297,83737200,-0.0184082027037519
2022-03-07,AAPL,Technology,159.3000030517578,155.93601989746094,96418800,-0.0237175514638328
2022-03-08,AAPL,Technology,157.44000244140625,154.11524963378906,131148300,-0.0116763930801181
2022-03-09,AAPL,Technology,162.9499969482422,159.50894165039062,91454900,0.0349977826945622
2022-03-10,AAPL,Technology,158.52000427246094,155.17247009277344,105342000,-0.0271863853696792
2022-03-11,AAPL,Technology,154.72999572753906,151.4625244140625,96970100,-0.0239085301438641
2022-03-14,AAPL,Technology,150.6199951171875,147.4392852783203,108732100,-0.0265626045208622
2022-03-15,AAPL,Technology,155.08999633789062,151.81491088867188,92964300,0.0296774743725305
2022-03-16,AAPL,Technology,159.58999633789062,156.2198944091797,102300200,0.0290154866522831
2022-03-17,AAPL,Technology,160.6199951171875,157.22813415527344,75615400,0.0064539779002341
2022-03-18,AAPL,Technology,163.97999572753906,160.5171661376953,123511700,0.0209188514516984
2022-03-21,AAPL,Technology,165.3800048828125,161.88763427734375,95811400,0.0085378291470259
2022-03-22,AAPL,Technology,168.82000732421875,165.25498962402344,81532000,0.0208005717157542
2022-03-23,AAPL,Technology,170.2100067138672,166.6156463623047,98062700,0.0082336802136924
